y	r	N(r,Y)
0.2	7.071235709273488e-05	1.8828322409931145e-10
0.2	7.375536810134513e-05	2.0716922673851903e-10
0.2	7.692933098851289e-05	2.2623250695136298e-10
0.2	8.023988109188553e-05	2.4748251081015545e-10
0.2	8.369289625827251e-05	2.711019748055878e-10
0.2	8.729450727970124e-05	2.9703406253196547e-10
0.2	9.10511087785734e-05	3.2472893553426617e-10
0.2	9.496937056124893e-05	3.5369193882818017e-10
0.2	9.905624946021803e-05	3.870684046968204e-10
0.2	0.00010331900168588338	4.257652739750266e-10
0.2	0.0001077651957098847	4.629357874464085e-10
0.2	0.00011240272570284132	5.0510271042607e-10
0.2	0.00011723982555036855	5.544873145866659e-10
0.2	0.00012228508347225406	6.04155156574665e-10
0.2	0.00012754745727075275	6.660000789743408e-10
0.2	0.00013303629023506981	7.297494458687585e-10
0.2	0.00013876132773027133	7.945268710373027e-10
0.2	0.00014473273450007866	8.720899766572378e-10
0.2	0.00015096111271426313	9.545564887050226e-10
0.2	0.00015745752079268587	1.045962079909876e-09
0.2	0.0001642334930394072	1.1434559316676527e-09
0.2	0.0001713010601217213	1.2444157199593413e-09
0.2	0.0001786727704304784	1.3639128470065498e-09
0.2	0.00018636171235962071	1.4977463921747688e-09
0.2	0.00019438153754449032	1.631579937342999e-09
0.2	0.00020274648510015974	1.784435144107646e-09
0.2	0.00021147140690283263	1.953023490699508e-09
0.2	0.00022057179395919564	2.139560545728147e-09
0.2	0.0002300638039105332	2.3494135718300726e-09
0.2	0.00023996428972045155	2.5624887549602823e-09
0.2	0.0002502908295971388	2.8004989906981974e-09
0.2	0.0002610617582032872	3.068689497369883e-09
0.2	0.0002722961992090922	3.3641258297228303e-09
0.2	0.00028401409924613016	3.6876434786332756e-09
0.2	0.00029623626332239076	4.011161127543735e-09
0.2	0.0003089843917613481	4.3629056131955065e-09
0.2	0.00032228111873065915	4.8051631254300125e-09
0.2	0.00033615005242888834	5.25158470069231e-09
0.2	0.00035061581700161445	5.751917005639106e-09
0.2	0.0003657040962613424	6.270697538948176e-09
0.2	0.0003814416792888425	6.858315134675428e-09
0.2	0.000397856507996879	7.539156794294978e-09
0.2	0.0004149777267407826	8.211464245686857e-09
0.2	0.0004328357340639471	9.002790168960975e-09
0.2	0.00045146223667012086	9.832311361187675e-09
0.2	0.0004708903057183259	1.0664172336632937e-08
0.2	0.0004911544355403534	1.177528419963963e-08
0.2	0.0005122906048850836	1.289532411552565e-08
0.2	0.0005343363407983772	1.4112314487677719e-08
0.2	0.0005573307852519483	1.537639835472082e-08
0.2	0.000581314764639525	1.688176824289799e-08
0.2	0.0006063308622636774	1.8360697917672048e-08
0.2	0.000632423493942025	2.013335281920136e-08
0.2	0.000659638986867053	2.1768775599627675e-08
0.2	0.000688025661859552	2.405445269921739e-08
0.2	0.000717633919161727	2.6305325052253245e-08
0.2	0.0007485163279222979	2.849418204101171e-08
0.2	0.0007807277195324659	3.1566949358122004e-08
0.2	0.0008143252849784713	3.4393960537178174e-08
0.2	0.00084936867638359	3.775180572777948e-08
0.2	0.000885920112919844	4.101483007173324e-08
0.2	0.0009240444912774898	4.478879410782291e-08
0.2	0.0009638095008884048	4.938649619429688e-08
0.2	0.0010052857441079646	5.371349321336837e-08
0.2	0.0010485468615687745	5.873649190902296e-08
0.2	0.0010936696629288403	6.422352935428089e-08
0.2	0.0011407342632463076	7.056237209274997e-08
0.2	0.0011898242252228988	7.680663501162638e-08
0.2	0.0012410267075686108	8.431356018947848e-08
0.2	0.0012944326197510897	9.124895725330205e-08
0.2	0.001350136783404426	1.0131316435512097e-07
0.2	0.0014082381006839686	1.0971303920043029e-07
0.2	0.0014688397298660634	1.2024642106334035e-07
0.2	0.0015320492685044786	1.316351207820996e-07
0.2	0.0015979789444687295	1.4395630732487898e-07
0.2	0.0016667458152034831	1.5706355824042963e-07
0.2	0.0017384719755628084	1.709844964834956e-07
0.2	0.0018132847745883065	1.8678017939096346e-07
0.2	0.001891317041615997	2.045139755108857e-07
0.2	0.001972707322113394	2.237388214925181e-07
0.2	0.0020576001236655285	2.44437056567381e-07
0.2	0.0021461461725466413	2.646121029511045e-07
0.2	0.0022385026813330996	2.9238455348041096e-07
0.2	0.002334833628032657	3.1946306921212605e-07
0.2	0.002435310047225686	3.471666854651672e-07
0.2	0.0025401103337352763	3.82561968589532e-07
0.2	0.002649420559365351	4.1785091191615684e-07
0.2	0.0027634348032691994	4.5788816268118086e-07
0.2	0.002882355496534974	4.990792244827541e-07
0.2	0.0030063937815999406	5.45062003601458e-07
0.2	0.0031357698871316564	5.967035910621948e-07
0.2	0.0032707135190416545	6.475435992455398e-07
0.2	0.003411464268325854	7.065085184376854e-07
0.2	0.0035582720364558586	7.713390600301175e-07
0.2	0.003711397479076377	8.484513239766134e-07
0.2	0.0038711124687965874	9.297823381729479e-07
0.2	0.004037700577897068	1.0106402543462902e-06
0.2	0.004211457581809403	1.1090175466597982e-06
